genome,D300693,D300694,D300695,D300696,D300697,D300698,D300699,D300700,D300701,D300702,D300703,D300704,D300705,D300706,D300707,D300708,D300709,D300710,D300711,D300712,D300713,D300714,D300715,D300716,D300717,D300718,D300719,D300720,D300721,D300722,D300723,D300724,D300725,D300726,D300727,D300728,D300729,D300730,D300731,D300732,D300733,D300734,D300735,D300736,D300737,D300738,D300739,D300740,D300741,D300742,D300743,D300744,D300745,D300746,D300747,D300748,D300749,D300750,D300751,D300752,D300753,D300754,D300755,D300756,D300757,D300758,D300759,D300760,D300761,D300762,D300763,D300764,D300765,D300766
07:bin_000064,1.2475531008254213,2.758412947422034,0,0,0,0,0,0,0,0,0,0,0.5408536054921719,0,0,2.1314689191915943,0,0,1.2666662575717158,0,2.1261085721154385,5.222710689614968,0,0,0,0,1.8630184060240915,0,0,0,1.667663534804174,6.578716065122621,0,0.9982698893241738,1.1881561236280127,0,2.4272084720195295,8.647593456839099,4.095142731423509,0,3.636968418712051,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1509044186947248,0,2.0429961199750353,4.329319510255589,15.919418642384715,6.235978721768387,0,0,0,5.736004530846902,1.9151058190267414,2.3208137042958215,0,0,2.1184199934809516,0,0,0,0,0
21-TM4:bin_000041,26.704535588171904,12.621668636381743,4.285381581648861,0,0,0,0,0.8077704493708319,0,0,0,0,0,0,0,6.2874428876261375,2.775153193441002,1.1437796670245182,4.221489268032086,13.271981049876864,1.6653881394210979,21.725940279328412,0,0,0,0,4.110609801315845,0,0,0,0,0.8572091061102707,0,2.4566109392221174,4.876245031874655,0,4.1951356039023855,6.836886140934902,17.696383317109145,0,33.564200283761544,0,0,0,0,0,0,0,0,0,0,0,0,0,10.447848856628918,2.255230129796903,2.5854170263056555,6.172273289539945,9.533693363881794,1.6538967161087283,1.0968946599100502,0.8384653178629834,5.459600752203033,1.6007808039093312,1.4001150163791087,3.3759758772041826,4.823078046682758,1.535509519495072,0.9122657920246457,1.244138097285879,2.143175984253175,5.484320080572753,5.841677809091197,5.821248612091429
D300711:bin_000023,11.929950379434773,2.822426785263394,0,0,0,0,0,1.0212914254275751,0,0,0,0,0,0,0,0,0,0,20.745647612509448,5.331851143144561,3.0701665931218525,12.896426044706105,0,0,0,0,1.3962893078209464,0,0,0,0,0,0,0,0,0,1.250194618133005,7.046668823264148,4.935435182279545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9376705681720094,4.072702074125106,0,2.6756463943814452,11.814107213011866,1.2940794945494822,0.6377424457912871,0.6575471096887966,4.996704600732329,5.838866673066545,1.0096748404938016,0.7203492719870088,1.4066151610954116,1.0199603584039134,1.5508947593874511,2.7716445615424887,1.920003678585229,0.8050938724934597,1.4788154632879615,2.666328925215814
14-TM4:bin_000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140904698261858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7648131160083538,0,2.4796046360115027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6076401176783759,0,0,0,0,0,0,0,2.041159120264027,0,1.116104336153301,7.289091963075147,0,0,0,0,0,0.6339489201824767,0,2.054727833366536
MPB:bin_000052,2.963368579025529,6.843774546818857,0,2.3558967048686688,0,0,0,0,0,0,0,0,0,0,0,0,1.4934181827512767,0,0,23.175373373230233,0,0,0,0,0,0.8712976265896498,0,0,0,0,0,0,0,1.503059407131965,0.7324714693250869,0,0,4.863848223710287,16.86691099406006,0,39.95689600407373,0,0,0,0,0,0,0,0,0,0,0,0,0,16.632606820157285,0,0,3.166432196407934,6.777407048756444,0,0,0.6109098301375706,0,1.4519384964622686,0,0,0,0,0,0,4.600321423971472,0,0,0
00-TM4:bin_000010,2.163181428318979,3.2389061568738033,14.139274670144898,5.158803550641392,0,0,0,0,0,0,0,0,0.9482608308293857,0.7609462378743903,0,4.547770734347889,2.929464389938967,5.171726361033625,16.548651073240137,15.43327581041017,1.9632086559012845,6.014972817993022,0,0,0,1.1114940091968069,1.4043963430357813,0,0,0,1.2821368535911741,1.9886132251365276,0,2.04511192859199,2.773640877598492,0,3.0018409491664566,2.377003219382275,1.8207049003473428,0,1.0665949614859085,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466404368409771,29.44049964671771,0,0.9157112264967305,2.484355166463146,1.4632326197021255,1.1092446462957697,0,1.9714122147168318,2.4309879290071668,0.8210174588785588,1.9251018020484199,1.1147136855061346,1.9911272189670985,2.8236561232803767,2.72733046493008,1.1194329370828204,1.1587306301185871,0.574381432553074,0.7961862566573056
MPB:bin_000358,3.2120752319970265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1445521108228343,0,0,0,0,0.8486307474642947,0,0,0,0,0,1.8824577484236507,0,0,1.3608979815135311,0,0,0,0,0,0,0,0,0,0,0,1.6418334996245905,0.6865349453769213,0,0,0,0,0,0.8411705450266844,0,0,0,0.9739490603416947,0.6697822100784281,0,0,0,0,0.8168921669183212,1.056338489016706,0,0,0
TM1:bin_000025,2.8624632558176826,0,2.1165049905940907,0,0,0,0,0,0,0,0,0,1.82255153205576,1.5865769605833768,0,7.9272222149839084,1.5318052029661937,5.93674738944674,1.862089424791311,3.890398355544375,0,0,0,0,0,0,1.5596671400523363,0,0,0,0,0,0,0.8729405468356155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6848223601065168,0,0,0.7371386592394894,1.6031638332012061,0.969855989865471,1.1839819919681451,0.6579125395754762,1.25398761446696
TM2:bin_000219,0,1.2168498514722386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.952670014732076,0,1.5574760106500711,3.0946031910093867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000269,0,12.190543076687009,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0936367606614654,0,0,0,0,0,0,0,0,0,2.5411350196527427,0,0,0,0,0,0,0,0.9308052312885825,0.8792389136105571,0,2.617400054295865,1.5744325491908735,2.445040190743735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051707959065639,0,0,0,0,1.981208909243281,1.3975136034749354,0,0,2.566143577153244,4.110167490940853,3.6973271089812445,0,1.7115591175741551,6.890410878058569,9.113339667850946,6.401084146787691,2.248158661961025,0,1.57965557535912
00-TM1:bin_000022,5.160187810262329,1.4975888718310753,8.729628675056123,4.306301056712872,0,0,0,3.0947978649095873,0,1.4367783891198542,3.176936840021366,1.7486002009584747,7.891878364093427,0.730472850061819,0.7694692529798257,14.839214543715938,7.011844597093199,14.47860987535345,7.730289820967664,28.211170751203696,5.308329317899124,12.803856310955224,0,0,0,1.3614749903816343,2.436079890331955,3.7983392911171125,1.8293944725213565,0,7.661485822715778,4.569975010925716,0.597571315979187,4.259087020996052,3.4077776159153133,0,4.32826454801152,2.325814199322419,8.713828408356585,0,10.837675605209979,0,0,0,0,0,0,0,0,2.609994882655939,0,1.0956719222163702,0.861842916213763,1.9223657817770257,4.111879335268212,0.9716977255833585,1.2645816291083494,2.8777029475154734,4.633848429498314,2.2513699167404386,1.2342137406290972,0.6441129999215589,0.8534385190331581,1.7000414616927575,1.3821684838841015,4.0490144443572875,4.053496789520277,3.3882047087035936,1.3323770996985622,2.849501525864999,1.442568084955382,4.19637154159056,4.408834702316252,5.300597272492968
TM4:bin_000079,1.279668033921907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077961880706685,0,0,2.6379042534127666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92705005060804,0.5456212535353028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030470360829306,0.792428413882398,1.5859192778739097,0,0,0,4.59955901237471,1.1031950707981337,0.8768400750514757,0,0,0.7624141982999382,0,0.8653124913675928,0,0,1.4857302325844948
00:bin_000198,3.7634586860331196,0.7355944905952632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604972277186843,0,0,2.3727825346589904,0,0,1.9036404686134465,0,0,0,0,0.9829978423562545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5380190090353287,1.5414734911351433,0,0,0,0,0,0.6210185404719291,0,0.7194543895131883,0,0,0,0,0,2.3797734505346564,0.9467764527185748,0,0,0,0
MPB:bin_000190,4.392805648827477,2.715641047958917,20.720102782623833,18.192029751385203,0,0,0,0,0,0,0,0,1.6399023857008244,0,0,10.24439255696375,6.112949518551096,17.672629341919816,5.514078008183901,11.991662021842119,0,0,0,0,0,1.4934484997532071,5.351608262615767,0,1.420627021579918,0,0,0,0,0,0.7466634301565256,0,3.1664773596564686,0,0,0,5.138779788823119,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3104984568009694,0,1.0952415191630773,0,0,0,2.2507756541633936,0,1.904995272280426,0,0,4.052945053032093,0,1.7290235488549945,0,0,0,0,0,3.3338532293108885
00-TM2:bin_000007,8.830701858186131,2.969319212976623,4.256251291844564,1.0565087184253106,0,0,0,0,0,0,0,0,14.224610561966676,2.014628701086401,0.7913272082779392,44.49868088959854,16.219635666619602,0,3.135231447567254,25.92406471998371,3.8673771129479206,2.3181832085078065,0,0,0,0,5.113479951962693,0,0,0,0,4.360664773557606,0.48346269029314565,0.704663555014118,3.186627164930665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9290621695079266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.938898571393704
MPB:bin_000340,4.52842288066375,2.844403923667464,3.1309805181083474,2.231985306184895,0,0,0,0,0,0,0,0,1.2643874905091592,1.4425670882738375,0,3.088297166188926,0,0,4.095323168718732,5.26999017211414,1.5558468325480699,4.085557673522677,0,0,0,0,3.53258650804609,0,0,0,1.4062313082318512,2.677007060181763,0,0,0,0,2.599859648132932,0,3.1693100867528616,0,2.7431682901350323,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35047331456369,0,0,0,0,1.2845695139143387,0,0,1.9186349790814954,1.77198979288741,1.6786886242017725,0,2.165295111908506,0,2.012465112090253,1.7247492098764963,2.030734726019538,0,0,0
00:bin_000243,1.8413150504460774,1.005533945867759,2.346683506338704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8013053771437111,0,1.6295008491694218,0,0.9722252388258608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7845780848482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034176192200479,2.184856678549744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356165547029463
MPB:bin_000477,2.19135413044475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9542515312353264,0,0,4.635272981749676,1.724729387770265,0,1.0815954901475828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4125250548286163,0.9382194530224264,0,0,1.2282848390550434,1.053683348466355
00:bin_000287,1.1397716927380894,0,2.3416465127187127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3642704182293643,0,0,0.648809756471495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8908468756605454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9209846334131901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389322664169133
D300723:bin_000008,7.464730520902082,12.9618483880592,14.373053769245969,160.25970838989323,0,0,0,0,0,1.4260842386145096,7.531530391228706,0.6263069048489318,16.426956046666916,12.368631442177168,0,1.7651981974884179,17.464640111178127,41.48116959185176,3.621800625893603,10.473127001122371,0,0,0,0,0,0,0.7983436938571759,0,12.051022081929291,0.5858550112172636,14.24522733525088,0,0,0,0,0,0,1.6311334925405518,1.6463223261647033,0,0,0,0,0,0,0.5623743143391113,0,0.8541781562357523,6.225755663846313,6.517055794423786,0,1.1671766205620127,2.4359479394978125,2.6002740706203267,0.971620387651065,0,0.6056159937384809,0,1.8208389247442374,0.8584403289364071,1.9720298145438246,0,1.1541963673372915,1.7340843367736385,1.3170501115268523,0,0,0,0,0,0,0,0,2.112991489861841
00:bin_000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997187351044725,3.731738005483421,0,1.921001900404847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1768322354460974,1.5445923090230027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6932681860778854,0.8488350530731923,0.6439223758669741,0,0.5479687323042689,0,0,0,0
00-TM1:bin_000014,2.116042852189482,13.999829486438273,0,5.474627163343238,0,0,0,0,0,0,0,0,0.9861431088352287,1.9198190424826165,0,0,6.402023021614497,2.39841787773797,0,36.47530579209449,0,0,0,0,0,0,0,0,0.9672457911125134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM4:bin_000249,13.23449174606995,7.27700645983525,0.6846823686427236,0.9760518427760335,0,0,0,0.6857592357593726,0,0,0,0,2.329930205336338,2.228909813917362,0.6407359344061437,3.266394361728895,5.006201387141592,1.4686929089496887,2.1327096848300533,0.8601091498834933,2.6965778188620626,2.69944946450646,0,0,0,11.609653105206158,0.9855898086663532,11.792771794422992,1.367672517530713,0,0,0,1.435156190174049,1.7975476146196847,0.6584273227510913,0,2.171015386550853,1.3968504884532498,0.9860000437584099,0,3.685654625810898,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0595859633960902,4.442743488201639,0,0.9674369058428417,1.3241363183861898,0,0,0,1.178554140092549,1.9940502237148703,0.7794466749078339,1.4042347201102712,0,0.6728368303595847,0,0,0,0,0,1.9485654078830776
MPB:bin_000303,1.2519886594306757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.136786184118896,3.122755874509342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9452948510488404,4.4439685512760505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300712:bin_000006,12.42442831901106,42.06437316690159,35.97615492180642,18.53555680399222,0,0,0,0,0,0,0,0,0,0,0,1.178725559618559,0,0,20.143336289373224,109.37671024033274,2.8362625678232454,7.172915489276723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1310471305936725,4.370201554266415,21.85833737275812,0,16.551454639679587,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34056260065986,38.27065523565297,2.491729417362304,0.76780716195599,0,0,0,0,0,0,0,1.4353034929669333,0,0,0,0,0,0,0,0
TM4:bin_000166,1.5138902287076197,1.164332458834585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2321811042160107,0,4.961959641736595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5618032708366925,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077867716155111,0,0,0,0,0,0,0,0,1.1799661758545252,0,0,2.4447288233123516,0,1.3759694759685992,3.01002176914987,0.8841904163122238,0,1.5065034239020814,0
21:bin_000024,2.4003023169762003,0.6742613309819792,0,2.139884584196065,0,0,0,0,0,0,0,0,2.5140490792716053,0,0,1.2255646792999473,0,0,4.166069643124257,0,8.982640392382242,0.7925900849479213,0,0,0,1.663593635597824,1.8286870468197671,0,0,0,0,8.241444193388391,0,2.9741377274266054,3.3003566395578616,0,4.422708413701887,1.2112518599579591,4.838063596784734,0,4.563191333580016,0,0,0,0,0,0,0,0,0,0,0,0,0,6.192774309355293,0,2.5351167935505714,0,4.473063085050268,4.078256008943544,2.4981774380210835,6.096174588053756,0.8946693014430912,4.921767609570222,4.177784425952023,1.7228761051496233,2.776214582070399,3.2265251655264175,7.796471394043412,6.952298475031295,5.112841385934388,4.768908588478889,11.439390957258363,9.1123060329557
TM1:bin_000031,1.8728990272349664,1.6431238710670737,2.6007713840396915,0,0,0,0,0,0,0,2.209110453849166,0,3.1152691420723384,5.747279683056439,0,2.8065593304109844,1.1055872347879252,0.8184659119435106,1.41981968312338,2.0171012070587104,0.9093383881264426,1.0534847837413575,0,0,0.5958311345057686,0,0,2.650865603568404,5.713809157758858,0.7473968298949806,5.3562323791630355,0,0.7287091199371646,0,0,0,1.3718452635301808,1.2352855203160509,0.775790992189095,0,1.281028571556078,0,0,0,0,0.8382693060779126,0,1.3003299078110164,0,0.8022884913830132,0,2.075507273702989,0.7177754150066216,0.9722629756858947,0,0,0,0,1.5694329312035664,1.6166263718731555,0,0,1.1577454700433218,2.2807931621948185,0.7870036181637846,1.3915370892469243,7.215241138399506,2.036402543313649,1.6209775401618411,1.2604441984980659,0,2.5140269393101278,2.6370311197787375,2.8066151146198135
MPB:bin_000236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073209101440155,0,0,0,0,0,0,2.089484146847246,0,0,0,1.4638530955479598,1.3592523204095934,0,0,0,0,0,0,0,0,0,1.9896886575232755,0,0,0,0,0,0.9940076941778814,3.9030504984053884,0,0,9.05998026400469,3.5450138008952705,0.8742187835190137,1.4698597028159546,3.6512878452011495,0,10.161677845630193,0,10.90611100782289,6.721650958911946,28.691031563291048,3.81900090099109,11.705375913504854,12.057448908084607,2.390930023025328,0
MPB:bin_000600,0,0,0,1.8295739571526386,0,0,0,0,0,0,0,0,4.129808218836563,0,0,2.079640068631283,0,1.5121053011166383,2.147443288816787,0,0,0,0,0,0,0,3.1724605846480687,0,0.8073168712041549,0,0,2.5923713141181173,0,1.2640425677787344,0,0,0,0,1.5998977831953078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.759840370829745,0,0,0,1.065396495245761,0,0,1.0244385421461788,1.7874139771686122,1.6941901143528242,1.1008340285797473,0,0,2.6370243868995096,0,0,0,0,0
D300713:bin_000003,44.40090684941123,51.608772024112454,6.068462852956145,5.535697049997368,0,0,0,2.8363311206851165,0,0,0,0,0,0,0,12.786255878946353,0,0,10.320717911482372,2.756619847147395,19.011961352508642,38.24516467630697,0,0,0,0.5743900593159363,4.293426877314287,0,0,0,3.465589517926399,0,0,0,0,0,6.306691798431111,8.454741984451504,4.619469841882667,0,19.643605329659724,0,0,0,0,0,0,0,0,0,0,0,0,0,5.667973342926838,7.065717516627767,0.9516407305687662,9.360892173981714,32.52750546215538,5.1904871847744065,3.1147036177456435,1.3367473632486881,0,12.532644056122002,7.6962098345120475,2.1914019312777495,2.9167416159205377,3.502360353087763,21.596325877893406,11.897010402225225,12.76803498411807,1.6250734868294052,0,0
